pl_name,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_dens,pl_insol,pl_eqt,pl_orbeccen,pl_ratror,pl_ratdor,pl_trandep,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_pnum,pl_ratror_reflink,pl_ratdor_reflink,pl_trandep_reflink
"Kepler-1902 b",1.17563613,1.74000000,3.82222008700,0.0385000000,5.880000,30.8400,601.00,0.000000,0.01756400,15.970000,0.03627000,3729.00,0.514000,0.520000,0.0600,4.733000,344.33700000,1,"<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-188 b",1.68000000,3.46000000,2.06189700000,0.0320000000,4.010000,1069.2350,1463.00,0.000000,0.01374600,8.450000,0.02140000,6021.00,1.141000,1.021000,0.1500,4.346000,968.54400000,2,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-1305 b",1.88000000,4.19000000,13.56309720000,0.1109000000,3.470000,103.5100,733.00,0.000000,0.01794400,18.620000,0.03364000,5701.00,0.960000,0.970000,0.0100,4.470000,1575.23000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-1687 b",1.65623882,3.38000000,5.77954000000,0.0532000000,4.090000,30.2200,598.00,0.000000,0.02367600,6.910000,0.03966000,4132.00,0.726119,0.650000,-0.1400,4.528970,417.01400000,1,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"HD 87816 b",12.70000000,2142.16346318,484.17000000000,1.6180000000,5.750000,17.2656,567.39,0.780000,,,,4989.00,9.000000,2.410000,0.1400,2.860000,133.23300000,2,,,
"Kepler-1627 b",3.69000000,13.20000000,7.20283653000,0.0643000000,1.440000,143.1200,794.00,0.000000,0.04017300,20.200000,0.18326000,5445.00,0.840000,0.870000,-0.1000,4.540000,317.43700000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-95 b",3.31000000,11.00000000,10.13464540000,0.0525000000,1.670000,8.4172,474.00,0.160000,0.07560000,28.280000,0.52760000,3566.00,0.400000,0.410000,0.1000,4.850000,179.85400000,1,"<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","<a refstr=LIBRALATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1780L/abstract target=ref>Libralato et al. 2016</a>"
"TOI-132 b",3.42000000,22.40000000,2.10970190000,0.0260000000,3.080000,860.0000,1395.00,0.059000,0.03560000,6.362000,0.13097297,5397.00,0.900000,0.970000,0.1600,4.480000,163.67800000,1,"<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>","<a refstr=D_IACUTE_AZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.493..973D/abstract target=ref>D&iacute;az et al. 2020</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-1961 b",1.61878080,3.25000000,5.60471010200,0.0588000000,4.210000,132.9800,866.00,0.000000,0.01312800,15.140000,0.02100000,5401.00,0.777000,0.871000,-0.1600,4.593000,1042.45000000,1,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-1654 b",9.18017100,158.91500000,1047.83560000000,2.0260000000,1.200000,0.3000,206.00,0.260000,0.07138000,370.300000,0.50960000,5597.00,1.179000,1.011000,-0.0880,4.300100,568.11700000,1,"<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>","<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>","<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>"
"TOI-4029 b",6.73756618,36.60000000,5.88498234631,,0.658000,282.5090,1142.00,,0.05245200,10.514041,0.30300000,5662.53,1.178340,1.018000,0.1007,4.272200,274.43600000,1,"<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-1904 b",1.39049940,2.51000000,4.57702016800,0.0436000000,5.130000,24.3800,567.00,0.000000,0.02452700,38.200000,0.07100000,3805.00,0.497000,0.526000,-0.1000,4.767000,270.85400000,1,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-610 c",3.30000000,10.90000000,151.86392000000,0.5594000000,1.670000,2.2970,318.00,0.000000,0.02696100,138.600000,0.08412000,5943.00,1.130000,1.100000,0.1200,4.370000,845.82400000,2,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-903 b",2.01000000,4.70000000,10.35077210000,0.0908100000,3.180000,274.8450,842.00,0.000000,0.01874000,7.200000,0.02731000,5682.00,0.970000,0.980000,0.0500,4.460000,1369.24000000,2,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"HAT-P-41 b",22.97845000,378.21770000,2.69405000000,0.0425800000,0.204000,2485.0721,1941.00,0.000000,0.10490000,5.450000,1.10000000,6390.00,2.050000,2.560000,0.2100,4.140000,348.18500000,1,"<a refstr=TSANTAKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..80T/abstract target=ref>Tsantaki et al. 2014</a>","<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>","<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>"
"K2-331 b",1.79000000,3.86000000,9.39897700000,,3.700000,,909.00,,0.01550000,16.760000,,5994.00,1.060000,1.100000,0.0800,4.430000,211.43000000,2,"<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>",
"Kepler-192 c",2.79000000,8.20000000,21.22340000000,0.1500000000,2.070000,38.2160,623.00,0.000000,0.02380000,25.300000,0.05829000,5479.00,1.007000,1.028000,0.3570,4.428000,651.67400000,3,"<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-270 b",2.01000000,4.70000000,11.47609400000,0.1070000000,3.180000,178.3620,984.00,0.000000,0.01290400,11.800000,0.01823000,6067.00,1.461000,1.170000,0.1500,4.196000,948.78100000,2,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-393 c",1.33000000,2.33000000,14.61361200000,0.1240000000,5.440000,231.2130,901.00,0.000000,0.00800300,10.450000,0.00746000,6189.00,1.382000,1.256000,0.0322,4.233000,881.40400000,2,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-255 c",2.99000000,9.22000000,9.94604700000,0.0920000000,1.900000,83.2640,807.00,0.000000,0.02822900,23.070000,0.09945000,5573.00,0.933000,0.867000,0.3386,4.516000,1052.53000000,3,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-283 c",1.82000000,3.97000000,92.74371100000,0.3410000000,3.620000,0.9490,240.00,0.000000,0.02938800,132.450000,0.11051000,4351.00,0.566000,0.596000,-0.1700,4.721000,468.09400000,2,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-207 c",1.50000000,2.86000000,3.07157100000,0.0440000000,4.660000,1742.7150,1556.00,0.000000,0.00876900,4.550000,0.00908000,5920.00,1.588000,1.313000,0.2900,4.129000,875.51900000,3,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"K2-243 b",2.17000000,5.35000000,11.54182000000,0.1087000000,2.880000,226.0950,1035.00,,0.01440000,21.200000,0.01600000,6570.00,1.390000,1.290000,-0.0300,4.260000,266.86400000,2,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>"
"WASP-98 b",12.82309600,293.03926000,2.96264036000,0.0376200000,0.764000,269.8828,1171.00,0.000000,0.15824000,10.920000,2.57000000,5473.00,0.741000,0.809000,-0.4900,4.606000,281.74200000,1,"<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.1053M/abstract target=ref>Mancini et al. 2016</a>","<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.1053M/abstract target=ref>Mancini et al. 2016</a>","<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>"
"Kepler-1996 b",2.26000000,5.73000000,32.37618300000,0.1789000000,2.730000,5.6100,392.00,0.000000,0.03067400,28.200000,0.07454000,4580.00,0.675000,0.748000,0.0800,4.641000,440.56100000,2,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-138 e",3.39000000,12.97000000,8.26146000000,0.0782000000,1.800000,91.1000,757.00,0.077000,0.03599000,19.500000,0.13430000,5356.30,0.863000,0.935000,0.1400,4.540000,202.58500000,6,"<a refstr=LOPEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..90L/abstract target=ref>Lopez et al. 2019</a>","<a refstr=LOPEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..90L/abstract target=ref>Lopez et al. 2019</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HD 5388 b",13.10000000,1017.05090240,772.50000000000,1.7570000000,2.490000,1.4901,316.59,0.410000,,,,6297.00,1.910000,1.210000,-0.2700,4.280000,53.06610000,1,,,
"K2-193 b",3.95000000,14.80000000,14.78688900000,0.1184000000,1.320000,59.9210,739.00,,0.03690000,26.080000,0.16920000,5817.00,0.980000,1.010000,0.0000,4.460000,411.92300000,1,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>"
"K2-133 d",2.00300000,4.67000000,11.02454000000,0.0748700000,3.190000,48.3251,734.00,,0.04040000,,0.19000000,3655.00,0.455000,0.461000,,4.770000,75.17030000,4,"<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>",,"<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>"
"HD 38529 c",12.50000000,3299.05886466,2127.60566000000,3.2260000000,9.280000,0.6560,258.56,0.357000,,,,5697.00,2.857838,0.980000,0.5100,3.709333,42.35380000,2,,,
"Kepler-111 c",7.08407580,222.47988490,224.77833000000,0.7510000000,3.420000,2.4800,352.20,0.176000,0.05680000,141.000000,0.32260000,5914.00,1.145000,1.118000,0.2370,4.369000,657.22300000,2,"<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>","<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>","<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>"
"Kepler-1690 b",2.81109223,8.30000000,234.63600000000,0.7097000000,2.050000,1.2000,267.00,0.000000,0.02770700,267.070000,0.09263000,5404.00,0.862346,0.940000,0.0000,4.539830,703.78900000,1,"<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-128 b",1.42100000,3.79000000,15.00000000000,0.1254500000,7.222837,227.3980,968.00,0.000000,0.00807400,27.592000,0.00742000,6072.00,1.659000,1.184000,-0.0300,4.070000,396.37900000,2,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"TOI-1249 b",3.27103010,11.90000000,13.07915100000,0.1090000000,1.840000,48.6058,726.89,0.000000,0.03064683,,0.11430000,5497.00,0.978500,1.006200,0.2970,4.457000,139.49000000,1,"<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>",,"<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"K2-407 b",1.28300000,2.19000000,4.94190700000,,5.700000,,,,0.01270000,12.770000,,5563.00,0.927000,0.881000,0.0140,4.450000,218.37600000,2,"<a refstr=CHRISTIANSEN_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..244C/abstract target=ref>Christiansen et al. 2022</a>","<a refstr=CHRISTIANSEN_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..244C/abstract target=ref>Christiansen et al. 2022</a>",
"K2-219 d",2.57634456,7.16000000,11.13727800000,,2.300000,,,,0.01986100,15.766969,0.04190000,5753.00,1.189232,1.021545,0.1300,4.230000,325.40000000,3,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>"
"TOI-1777.01",2.24600000,5.67000000,14.65011197400,0.1194660000,2.750000,71.3400,580.00,,0.02090000,,0.03300000,5859.00,0.980000,1.060000,,4.477600,79.76650000,1,"<a refstr=CROSSFIELD_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...89C/abstract target=ref>Crossfield et al. 2025</a>",,"<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HIP 79431 b",13.40000000,667.41500000,111.70000000000,0.3600000000,1.520000,0.2179,177.42,0.290000,,,,3191.00,0.478625,0.490000,0.4000,4.756170,14.53240000,1,,,
"Kepler-1332 b",1.37000000,2.45000000,11.87456832000,0.0991500000,5.240000,77.5590,728.00,0.000000,0.01381500,46.120000,0.02266000,5581.00,0.900000,0.950000,0.0000,4.510000,528.68500000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-1450 b",1.71000000,3.57000000,54.50941660000,0.2401000000,3.920000,3.0780,308.00,0.000000,0.02325600,100.870000,0.06222000,4524.00,0.680000,0.710000,-0.0200,4.630000,505.82900000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"GJ 1061 d",1.16000000,1.67000000,13.06600000000,0.0540000000,5.880000,0.6000,242.03,0.040000,,,,2953.00,0.156000,0.120000,-0.0800,5.158560,3.67278000,3,,,
"Kepler-1337 b",2.41000000,6.39000000,24.40025490000,0.1441000000,2.510000,9.1830,437.00,0.000000,0.03285500,30.300000,0.09341000,4523.00,0.670000,0.700000,-0.0900,4.640000,601.62900000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
