pl_name,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,pl_dens,pl_insol,st_mass,st_rad,st_teff,st_lum,st_met,sy_pnum,discoverymethod,pl_dens_reflink,pl_orbsmax_reflink,pl_insol_reflink
"Kepler-1883 b",10.60000000,3.25107395,103.42700200000,0.4438000000,1.700000,7.0800,1.086000,1.024000,6208.00,-0.01559,-0.1200,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"HD 210702 b",481.51003660,13.60000000,355.50000000000,1.0790000000,1.050000,9.3194,1.330000,4.540000,4912.00,1.03543,-0.0200,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=TENG_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023PASJ...75.1030T/abstract target=ref>Teng et al. 2023</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"K2-122 b",1.65000000,1.16000000,2.21930230000,0.0373000000,5.810000,79.9000,0.630000,0.590000,4009.00,-1.10237,0.3200,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>"
"Kepler-1825 b",2.61000000,1.42200732,1.02586996600,0.0187000000,4.990000,1264.7000,0.828000,0.847000,5123.00,-0.53158,0.1400,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-1675 b",9.93000000,3.12483349,63.03820000000,0.3218500000,1.790000,11.8000,1.060000,1.128650,5853.19,0.12938,0.2537,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"Kepler-139 e",378.00000000,13.70000000,2047.63537300000,3.2357963900,0.808000,0.0991,1.078000,1.045000,5622.00,0.01598,0.3500,5,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-376 c",3.86000000,1.79000000,14.17232700000,0.1150000000,3.700000,168.2900,0.968000,1.175000,5900.00,0.35663,-0.1038,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"TOI-2587 A b",69.28659273,12.07207221,5.45664000000,0.0635000000,0.216000,728.0000,1.150000,1.726000,5760.00,0.47129,0.1300,1,"Transit","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>"
"HD 147873 b",1633.64620000,12.80000000,116.59600000000,0.5220000000,4.280000,21.9829,1.380000,2.290000,5972.00,0.77743,0.0300,2,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"HD 20781 b",1.93000000,1.21000000,5.31350000000,0.0529000000,5.990000,175.0994,0.700000,0.833609,5256.00,-0.30980,-0.1100,5,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"K2-373 b",4.90000000,2.06100000,11.02066000000,,3.080000,,1.158000,1.486000,6138.00,0.43238,0.0490,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"HD 222582 b",2660.23710000,12.60000000,572.38000000000,1.3400000000,7.310000,0.7253,1.120000,1.130000,5790.00,0.11471,0.0100,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-69 c",3.57000000,1.71000000,242.46130000000,0.6400000000,3.920000,2.6870,0.810000,0.930000,5638.00,-0.09700,-0.2900,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=BARCLAY_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..101B/abstract target=ref> Barclay et al. 2013 </a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"BD+63 1405 b",3305.41543280,12.40000000,1198.48000000000,2.0600000000,9.530000,0.0911,0.816000,0.804724,5000.00,-0.41295,-0.0900,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=DALAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...651A..11D/abstract target=ref>Dalal et al. 2021</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Teegarden's Star b",1.16000000,1.05000000,4.90634000000,0.0259000000,5.510000,1.0800,0.097000,0.120000,3034.00,-3.14146,-0.1100,3,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=DREIZLER_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.117D/abstract target=ref>Dreizler et al. 2024</a>","<a refstr=DREIZLER_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.117D/abstract target=ref>Dreizler et al. 2024</a>"
"Kepler-164 d",6.57000000,2.45000000,28.98676900000,0.1870000000,2.450000,35.8900,1.036000,1.148000,5888.00,0.11291,0.0000,4,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1255 b",5.99000000,2.32000000,36.29193360000,0.2226000000,2.640000,39.6710,1.080000,1.120000,6018.00,0.30726,0.0200,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"HD 113538 c",295.57000000,13.80000000,1818.00000000000,2.4400000000,0.618000,0.0151,0.585000,0.530000,4462.00,-1.04576,-0.2400,2,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-1165 b",3.02000000,1.55000000,9.47852200000,0.0914000000,4.460000,464.7730,1.130000,1.180000,6080.00,0.55152,0.0500,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-32 b",1303.00000000,2.20000000,5.90124000000,0.0500000000,0.460000,22.0250,0.580000,0.530000,3900.00,-1.29243,0.0000,5,"Transit","<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>","<a refstr=FABRYCKY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750..114F/abstract target=ref> Fabrycky et al. 2012 </a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1328 b",0.90400000,0.98000000,4.52158888000,0.0520000000,5.280000,545.6720,1.000000,0.990000,5780.00,0.22760,0.0000,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-344 c",9.01000000,2.95000000,125.59680900000,0.4880000000,1.930000,2.6730,0.931000,0.976000,5774.00,-0.18481,0.0399,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-249 d",3.09000000,1.57000000,15.36845900000,0.0970000000,4.390000,4.4740,0.510238,0.482000,3568.00,-1.49485,-0.3400,3,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"K2-397 b",6.42000000,2.41700000,3.57232600000,,2.500000,,0.937000,0.966000,5387.00,-0.14497,0.1100,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"Kepler-1930 b",2.95000000,1.52955541,13.02680016000,0.1023300000,4.530000,31.6000,0.844000,0.844000,5083.00,-0.50545,0.2200,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"K2-159 b",5.73000000,2.26000000,12.42205000000,0.1013000000,2.730000,49.2934,0.900000,0.830000,5425.00,-0.29599,-0.0700,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"K2-392 b",4.08000000,1.85000000,15.39872300000,,3.540000,,0.841000,1.058000,5726.00,0.04791,-0.2380,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"Kepler-1812 b",6.01000000,2.32494240,7.16521978400,0.0765000000,2.630000,270.3400,1.162000,1.103000,6174.00,0.27988,0.1000,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"HIP 54515 b",5625.56280390,12.20000000,33000.00000000000,24.8000000000,17.000000,0.0171,1.900000,1.649150,8100.00,1.02101,,1,"Imaging","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=CURRIE_ET_AL__2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....171....5C/abstract target=ref>Currie et al. 2026</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"TOI-1224 c",8.67000000,2.88400000,17.94546600000,,1.990000,1.9952,0.400000,0.404000,3326.00,-1.69680,,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,"<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HD 152843 c",9.67000000,5.94000000,19.50210400000,0.1482000000,0.253000,133.1000,1.150000,1.430000,6310.00,0.44992,-0.1600,2,"Transit","<a refstr=NICHOLSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.532.4632N/abstract target=ref>Nicholson et al. 2024</a>","<a refstr=NICHOLSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.532.4632N/abstract target=ref>Nicholson et al. 2024</a>","<a refstr=NICHOLSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.532.4632N/abstract target=ref>Nicholson et al. 2024</a>"
"Kepler-45 b",160.49700000,10.76000000,2.45523900000,0.0300000000,0.800000,68.3700,0.590000,0.550000,3820.00,-1.27572,0.2800,1,"Transit","<a refstr=JOHNSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143..111J/abstract target=ref> Johnson et al. 2012 </a>","<a refstr=JOHNSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143..111J/abstract target=ref> Johnson et al. 2012 </a>","<a refstr=DRESSING__AMP__CHARBONNEAU_2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...767...95D/abstract target=ref>Dressing &amp; Charbonneau 2013</a>"
"Kepler-905 b",2.57000000,1.41000000,5.08274651700,0.0568900000,5.040000,185.7710,0.950000,0.860000,5461.00,-0.21507,0.0900,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"POTS-1 b",734.16000000,10.54800000,3.16062960000,0.0373400000,3.440000,58.7159,0.695000,0.588000,4400.00,-1.08690,-0.0300,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=KOPPENHOEFER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.3133K/abstract target=ref> Koppenhoefer et al. 2013 </a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"WASP-156 b",41.80000000,6.02802815,3.83616230000,0.0458000000,1.050000,150.0000,0.871200,0.826800,4987.00,-0.41794,0.3050,1,"Transit","<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>","<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>","<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>"
"HD 49674 b",31.78300000,6.20000000,4.94737000000,0.0600000000,0.733000,264.2871,1.030000,1.020000,5602.00,-0.02162,0.3200,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-1683 b",4.17000000,1.87477762,15.03370000000,0.1182000000,3.480000,47.3200,0.950000,0.900327,5429.00,-0.19763,0.1600,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-339 c",7.30000000,1.15000000,6.98805500000,0.0690000000,26.400000,101.8410,0.870000,0.802000,5631.00,-0.31322,0.0330,3,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"TOI-3464 b",397.28550875,13.76462830,3.65155680000,0.0515000000,0.830000,1370.0000,1.363000,1.560000,6370.00,0.55871,0.0450,1,"Transit","<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>","<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>","<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>"
"HD 13908 b",274.91000000,13.90000000,19.38200000000,0.1540000000,0.562000,168.6392,1.290000,1.670000,6255.00,0.60200,0.0100,2,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=MOUTOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A..22M/abstract target=ref> Moutou et al. 2014 </a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"HD 11112 b",2598.56505563,12.60000000,17244.90764000000,13.3800000000,7.140000,0.0133,1.070000,1.473680,5905.64,0.37657,0.1869,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"K2-59 b",6.39000000,2.41000000,20.69210000000,0.1354000000,2.510000,17.1000,0.774000,0.731000,5055.00,-0.66037,,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>","<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>"
"KELT-24 b",1458.83238813,12.71098411,5.55149296000,0.0665000000,3.900000,624.0000,1.268000,1.338000,6426.00,0.43933,0.1380,1,"Transit","<a refstr=GIOVINAZZI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..118G/abstract target=ref>Giovinazzi et al. 2024</a>","<a refstr=GIOVINAZZI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..118G/abstract target=ref>Giovinazzi et al. 2024</a>","<a refstr=GIOVINAZZI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..118G/abstract target=ref>Giovinazzi et al. 2024</a>"
"Kepler-1398 b",0.66600000,0.90000000,2.78815679000,0.0390900000,5.020000,1249.4880,1.130000,1.180000,6126.00,0.31211,0.0100,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"HATS-37 A b",31.46517000,6.79265400,4.33153660000,0.0491300000,0.550000,229.7000,0.843000,0.877000,5326.00,-0.25571,0.0510,1,"Transit","<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..222J/abstract target=ref>Jord&aacute;n et al. 2020</a>","<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..222J/abstract target=ref>Jord&aacute;n et al. 2020</a>","<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..222J/abstract target=ref>Jord&aacute;n et al. 2020</a>"
